Postal Code,Sales,Cluster_KMeans,Cluster_GMM
94122.0,194.848,1,0
78521.0,1.744,1,1
19143.0,25.176,0,1
90008.0,19.46,1,1
80219.0,29.472,1,1
10035.0,8.64,0,1
85204.0,6.27,1,1
85204.0,4.368,1,1
85204.0,31.984,1,0
47201.0,40.88,2,4
98105.0,119.96,1,0
98105.0,31.44,1,0
98105.0,6.88,1,1
48227.0,19.92,2,1
48227.0,1106.91,2,3
10701.0,836.592,0,3
10701.0,26.38,0,1
10701.0,362.92,0,3
10701.0,4899.93,3,2
50315.0,6.48,2,1
94601.0,71.976,1,0
94601.0,3.15,1,1
28110.0,31.984,0,1
28110.0,71.984,0,4
92105.0,120.15,1,0
92105.0,219.184,1,0
20735.0,28.9,0,1
20735.0,355.96,0,3
28205.0,348.208,0,3
28205.0,35.784,0,4
90049.0,447.84,1,3
94122.0,7.04,1,1
94122.0,8.73,1,1
94122.0,29.29,1,0
94122.0,8.64,1,1
77041.0,2.694,1,1
77041.0,2.934,1,1
92503.0,22.92,1,1
77041.0,100.704,1,0
77041.0,2.328,1,1
77041.0,10.78,1,1
77041.0,58.368,1,0
77041.0,40.968,1,0
77041.0,71.96,1,0
77041.0,10.368,1,1
77041.0,1.192,1,1
92024.0,46.672,1,0
92024.0,119.833,1,0
92024.0,119.98,1,0
94110.0,6.3,1,1
30076.0,279.9,0,3
30076.0,619.95,0,3
30076.0,4.36,0,1
30076.0,15.28,0,1
72401.0,699.93,1,3
72401.0,22.96,1,1
72401.0,38.6,1,1
72401.0,6.63,1,1
72401.0,23.34,1,1
72401.0,1067.94,1,3
47374.0,10.16,2,1
47374.0,101.88,2,4
22153.0,343.92,0,3
22153.0,40.99,0,4
22153.0,63.9,0,4
94509.0,19.44,1,1
19134.0,124.608,0,4
19134.0,7.56,0,1
33030.0,85.224,2,4
46350.0,287.52,2,3
46350.0,37.68,2,1
46350.0,19.98,2,1
46350.0,20.58,2,1
46350.0,17.38,2,1
90045.0,204.6,1,0
90045.0,8.72,1,1
90045.0,6.48,1,1
90045.0,686.32,1,3
90045.0,62.18,1,0
48911.0,644.076,2,3
48911.0,5.84,2,1
48911.0,12.76,2,1
48911.0,10.95,2,1
48911.0,599.98,2,3
44221.0,8.352,2,1
89502.0,3.64,1,1
89502.0,159.768,1,0
22801.0,122.48,0,4
22801.0,2244.48,3,2
22801.0,62.31,0,4
22801.0,455.1,0,3
90004.0,195.184,1,0
55407.0,362.94,2,3
55407.0,11.54,2,1
92025.0,53.94,1,0
10035.0,9.99,0,1
10035.0,125.76,0,4
10035.0,25.32,0,1
49201.0,46.8,2,4
98115.0,447.93,1,3
10035.0,109.48,0,4
10035.0,272.94,0,3
10035.0,19.44,0,1
10035.0,31.92,0,1
48073.0,22.38,2,1
90008.0,16.52,1,1
61701.0,5.176,2,1
10035.0,50.112,0,4
3301.0,27.93,0,1
90004.0,11.56,1,1
20852.0,172.5,0,4
20852.0,179.97,0,4
77070.0,258.696,1,3
8701.0,1322.93,0,2
8701.0,3.76,0,1
28540.0,21.744,0,1
28540.0,7.92,0,1
98103.0,12.096,1,1
98103.0,485.88,1,3
98103.0,25.92,1,1
98103.0,197.58,1,0
90036.0,81.92,1,0
90036.0,889.536,1,3
90036.0,892.224,1,3
90036.0,223.92,1,0
90036.0,23.12,1,1
33065.0,15.552,2,1
33065.0,15.712,2,1
33065.0,24.672,2,1
33065.0,55.968,2,4
77041.0,431.928,1,3
77041.0,95.984,1,0
77041.0,1088.792,1,3
80219.0,544.008,1,3
80219.0,1.872,1,1
80219.0,854.352,1,3
80219.0,593.568,1,3
80219.0,338.04,1,3
28205.0,271.96,0,3
10009.0,11.21,0,1
10009.0,9.144,0,1
10009.0,14.07,0,1
10009.0,41.86,0,4
10009.0,8.544,0,1
10009.0,579.136,0,3
19134.0,141.372,0,4
19134.0,3.036,0,1
19134.0,4.503,0,1
19134.0,4.672,0,1
19134.0,95.88,0,4
19134.0,17.024,0,1
19134.0,258.696,0,3
19134.0,1931.958,3,2
90036.0,249.75,1,0
90036.0,255.936,1,0
10024.0,113.79,0,4
10024.0,78.15,0,4
10024.0,1.728,0,1
10024.0,40.56,0,4
10024.0,182.94,0,4
10024.0,193.86,0,3
90045.0,15.28,1,1
90045.0,8.73,1,1
90045.0,5.68,1,1
14215.0,2.78,0,1
14215.0,79.96,0,4
45231.0,839.988,2,3
33437.0,47.952,2,4
33437.0,37.425,2,4
33437.0,63.968,2,4
33437.0,165.048,2,4
98105.0,12.35,1,1
98105.0,40.97,1,0
98105.0,22.96,1,1
10024.0,22.0,0,1
10009.0,398.352,0,3
10009.0,8.72,0,1
39503.0,48.69,2,4
93727.0,764.688,1,3
93727.0,3610.848,3,2
93727.0,254.9745,1,0
10009.0,38.82,0,4
10009.0,1141.938,0,2
10009.0,1704.56,3,2
10009.0,3.2,0,1
53209.0,1099.96,2,3
19013.0,5.248,0,1
19013.0,35.91,0,4
19013.0,6.696,0,1
19013.0,43.872,0,4
28205.0,27.882,0,1
28205.0,540.048,0,3
28205.0,255.68,0,3
32216.0,863.88,2,3
27834.0,17.616,0,1
11561.0,17.472,0,1
46350.0,69.9,2,4
46350.0,41.85,2,4
94122.0,6.57,1,1
90045.0,142.86,1,0
90045.0,292.272,1,3
80027.0,29.328,1,1
35630.0,12.48,2,1
60623.0,102.336,2,4
60623.0,48.792,2,4
60623.0,44.848,2,1
76106.0,10.368,1,1
76106.0,388.43,1,3
76106.0,14.352,1,1
76106.0,63.992,1,0
77070.0,86.352,1,0
31204.0,32.97,2,1
31204.0,83.88,2,4
52402.0,278.4,2,3
32216.0,15.12,2,1
32216.0,17.43,2,1
32216.0,251.64,2,3
78745.0,2.772,1,1
2908.0,14.9,0,1
10035.0,15.48,0,1
10009.0,39.88,0,4
10009.0,12.192,0,1
10009.0,20.82,0,1
94122.0,13.216,1,1
94122.0,32.4,1,0
92105.0,32.94,1,0
92105.0,114.2,1,0
92105.0,3.08,1,1
81001.0,845.728,1,3
94533.0,13.904,1,1
94533.0,20.72,1,1
55106.0,114.95,2,4
94109.0,26.96,1,0
22153.0,572.76,0,3
22153.0,286.38,0,3
22204.0,61.96,0,4
31907.0,23.99,2,1
31907.0,287.97,2,3
77036.0,419.944,1,3
91104.0,46.76,1,0
91104.0,17.712,1,1
91104.0,21.78,1,1
91104.0,161.94,1,0
91104.0,161.568,1,0
1841.0,3.69,0,1
1841.0,122.12,0,4
43229.0,155.372,2,4
90032.0,38.88,1,0
90032.0,183.84,1,0
90032.0,579.3,1,3
19120.0,14.2,0,1
32725.0,575.92,2,3
32725.0,5.184,2,1
45231.0,5.229,2,1
45231.0,285.552,2,3
42071.0,72.8,2,4
28403.0,10.816,0,1
1841.0,46.26,0,4
60653.0,17.46,2,1
19120.0,51.072,0,4
6360.0,11.34,0,1
94110.0,87.92,1,0
94109.0,37.05,1,0
44052.0,2.97,2,1
44052.0,27.44,2,1
75220.0,1.08,1,1
75220.0,7.96,1,1
90049.0,140.736,1,0
6457.0,552.56,0,3
90008.0,25.11,1,1
10011.0,29.78,0,1
10011.0,677.58,0,3
10011.0,75.04,0,4
28540.0,695.7,0,3
28540.0,15.66,0,1
28540.0,28.854,0,1
11520.0,47.82,0,4
11520.0,13.05,0,1
55044.0,93.78,2,4
55044.0,47.18,2,4
55044.0,19.68,2,1
55044.0,53.4,2,4
55044.0,35.88,2,1
60201.0,258.279,2,3
22204.0,31.4,0,1
94109.0,183.96,1,0
94109.0,17.61,1,1
94109.0,300.904,1,3
77036.0,220.776,1,3
77036.0,281.424,1,3
40214.0,79.14,2,4
76106.0,1.988,1,1
90049.0,145.568,1,0
19120.0,123.256,0,4
19120.0,23.68,0,1
19120.0,309.576,0,3
85705.0,38.388,1,0
85705.0,95.994,1,0
85705.0,239.952,1,0
85705.0,201.584,1,0
85705.0,899.136,1,3
90660.0,145.9,1,0
80906.0,590.058,1,3
80906.0,14.04,1,1
20735.0,49.08,0,4
94591.0,29.6,1,0
94591.0,17.088,1,1
84604.0,912.75,1,3
84062.0,1089.75,1,3
84062.0,447.84,1,3
84062.0,16.4,1,1
84062.0,399.96,1,3
84062.0,158.9,1,0
84062.0,13.184,1,1
60505.0,83.952,2,4
30080.0,80.98,0,4
30080.0,348.84,0,3
30080.0,9.45,0,1
30080.0,18.84,0,1
30080.0,239.98,0,3
30080.0,167.96,0,4
30080.0,104.85,0,4
30080.0,484.83,0,3
30080.0,122.97,0,4
30080.0,154.44,0,4
30080.0,342.37,0,3
27217.0,9.552,0,1
60505.0,652.45,2,3
60505.0,66.645,2,4
10035.0,17.216,0,1
10035.0,11.56,0,1
10035.0,88.4,0,4
10035.0,6.48,0,1
24153.0,21.8,0,1
24153.0,251.79,0,3
43229.0,205.176,2,3
43229.0,419.4,2,3
19143.0,10.304,0,1
19143.0,154.764,0,4
19143.0,116.784,0,4
10024.0,75.48,0,4
10024.0,39.98,0,4
85023.0,393.165,1,3
75051.0,23.68,1,1
10035.0,408.006,0,3
10035.0,165.28,0,4
10024.0,334.768,0,3
92627.0,239.97,1,0
92627.0,37.74,1,0
77041.0,946.344,1,3
77041.0,151.2,1,0
77041.0,4.928,1,1
85204.0,86.272,1,0
85204.0,72.588,1,0
85204.0,60.672,1,0
85204.0,77.031,1,0
85204.0,119.904,1,0
85204.0,263.96,1,3
85204.0,363.648,1,3
93905.0,9.728,1,1
93905.0,14.75,1,1
93905.0,29.8,1,0
93905.0,427.42,1,3
43229.0,220.752,2,3
35630.0,152.76,2,4
35630.0,7.27,2,1
35630.0,1819.86,3,2
98105.0,33.9,1,0
44134.0,31.104,2,1
44134.0,5.248,2,1
79109.0,263.88,1,3
79109.0,2453.43,3,2
2908.0,29.7,0,1
2908.0,39.96,0,4
94110.0,36.672,1,0
40475.0,13.76,2,1
80013.0,139.424,1,0
60623.0,1979.928,3,2
60653.0,164.736,2,3
60653.0,470.302,2,3
60653.0,47.984,2,4
19134.0,2.502,0,1
90008.0,88.752,1,0
85023.0,2.025,1,1
36608.0,70.98,2,4
36608.0,91.68,2,4
36608.0,33.75,2,1
36608.0,3040.0,3,2
31907.0,91.2,2,4
31907.0,452.94,2,3
2740.0,52.2,0,4
75061.0,15.936,1,1
6457.0,27.46,0,1
98103.0,55.424,1,0
8360.0,244.006,0,3
77506.0,159.984,1,0
77506.0,1024.716,1,3
10009.0,3.68,0,1
85301.0,121.376,1,0
85301.0,95.976,1,0
32216.0,255.968,2,3
48234.0,872.94,2,3
48234.0,41.54,2,4
48234.0,12.96,2,1
19120.0,6.848,0,1
90004.0,8.67,1,1
77036.0,6.688,1,1
14304.0,17.28,0,1
14304.0,17.712,0,1
10024.0,28.91,0,1
27360.0,52.136,0,4
92683.0,31.968,1,0
94122.0,25.92,1,1
94122.0,40.46,1,0
94122.0,33.87,1,0
38301.0,9.728,2,1
38301.0,3.424,2,1
98115.0,177.0,1,0
10035.0,3.76,0,1
90008.0,1212.848,1,2
90008.0,89.97,1,0
90008.0,42.6,1,0
19143.0,5.04,0,1
10024.0,62.96,0,4
10035.0,5.88,0,1
10035.0,977.292,0,3
98661.0,9.64,1,1
31907.0,40.05,2,4
75019.0,10.192,1,1
75019.0,16.784,1,1
75019.0,13.12,1,1
94122.0,18.16,1,1
78745.0,16.056,1,1
78745.0,223.056,1,3
78745.0,540.048,1,3
90045.0,33.52,1,0
90045.0,9.94,1,1
90004.0,6.72,1,1
90004.0,1004.976,1,3
10024.0,17.88,0,1
31907.0,396.0,2,3
68104.0,34.5,1,1
90036.0,8.36,1,1
91767.0,385.6,1,3
91767.0,35.82,1,0
75220.0,200.064,1,3
75220.0,21.38,1,1
75220.0,6.744,1,1
19120.0,63.686,0,4
89031.0,1669.6,3,2
98105.0,83.84,1,0
98105.0,13.272,1,1
94110.0,21.336,1,1
60610.0,16.52,2,1
85705.0,206.112,1,0
85705.0,19.92,1,1
85705.0,198.272,1,0
85705.0,247.104,1,0
85705.0,86.304,1,0
18103.0,4.16,0,1
18103.0,11.648,0,1
19711.0,26.18,0,1
19711.0,7.3,0,1
33142.0,74.352,2,4
85281.0,10.744,1,1
85281.0,8.376,1,1
10035.0,212.88,0,3
92677.0,203.983,1,0
8302.0,40.74,0,4
8302.0,11.67,0,1
2149.0,39.99,0,4
2149.0,16.28,0,1
2149.0,782.94,0,3
2149.0,242.48,0,3
43229.0,8.32,2,1
43229.0,10.464,2,1
92024.0,82.896,1,0
92024.0,34.24,1,0
13601.0,1573.488,3,2
78207.0,335.52,1,3
78207.0,23.912,1,1
78207.0,27.056,1,1
10011.0,559.992,0,3
77095.0,9.324,1,1
92024.0,111.96,1,0
54915.0,21.56,2,1
40475.0,124.75,2,4
98006.0,5.28,1,1
11561.0,91.96,0,4
19140.0,9.344,0,1
19140.0,79.36,0,4
98103.0,171.96,1,0
98103.0,35.352,1,0
94109.0,18.9,1,1
98115.0,2.78,1,1
10011.0,1044.63,0,3
19134.0,11.352,0,1
29203.0,354.9,0,3
98105.0,453.576,1,3
75002.0,21.48,1,1
75002.0,8.784,1,1
90004.0,122.97,1,0
30318.0,12.84,0,1
90004.0,603.92,1,3
90004.0,21.84,1,1
90004.0,29.99,1,0
90004.0,381.44,1,3
79907.0,40.68,1,0
79907.0,763.28,1,3
60505.0,23.952,2,1
35630.0,4.98,2,1
10011.0,170.88,0,4
10024.0,307.98,0,3
10024.0,382.806,0,3
10024.0,41.96,0,4
10024.0,1217.568,0,2
10024.0,47.04,0,4
10024.0,6.16,0,1
10024.0,979.95,0,3
10024.0,143.7,0,4
10024.0,10.65,0,1
10024.0,247.8,0,3
23464.0,10.96,0,1
76051.0,33.488,1,1
76051.0,8.04,1,1
98502.0,201.568,1,0
90032.0,13.44,1,1
61604.0,359.058,2,3
43229.0,47.992,2,4
10011.0,547.3,0,3
75007.0,16.896,1,1
75007.0,6.672,1,1
75007.0,99.136,1,0
75007.0,15.992,1,1
19901.0,211.96,0,3
37167.0,6.672,2,1
19711.0,155.94,0,4
90049.0,39.96,1,0
90049.0,5.46,1,1
90049.0,73.2,1,0
90049.0,5.84,1,1
90049.0,22.72,1,1
90049.0,9.336,1,1
90008.0,290.666,1,3
90008.0,201.584,1,0
90008.0,83.984,1,0
94601.0,1000.02,1,3
19143.0,83.976,0,4
55122.0,3.75,2,1
55122.0,41.4,2,1
55122.0,29.79,2,1
10011.0,59.48,0,4
10011.0,6.69,0,1
98031.0,198.46,1,0
98031.0,786.48,1,3
98031.0,23.168,1,1
98031.0,50.0,1,0
90049.0,675.96,1,3
90049.0,1265.85,1,2
10011.0,523.25,0,3
70506.0,517.5,1,3
44105.0,17.92,2,1
44105.0,41.256,2,4
44105.0,1006.056,2,3
44105.0,10.688,2,1
44105.0,10.368,2,1
44105.0,25.12,2,1
44105.0,58.112,2,4
97224.0,15.552,1,1
97224.0,669.08,1,3
97224.0,438.336,1,3
20016.0,19.44,0,1
20016.0,9.64,0,1
20016.0,12.7,0,1
20016.0,41.37,0,4
60076.0,12.624,2,1
98115.0,1247.64,1,2
98115.0,3149.93,3,2
98115.0,209.7,1,0
19140.0,35.36,0,4
19140.0,3.168,0,1
19143.0,121.104,0,4
19143.0,45.894,0,4
94110.0,109.92,1,0
94110.0,13.36,1,1
98105.0,169.68,1,0
98105.0,132.52,1,0
98105.0,2.96,1,1
98105.0,8.448,1,1
98105.0,95.94,1,0
53209.0,34.79,2,1
90045.0,160.776,1,0
98115.0,88.752,1,0
98115.0,13.904,1,1
19143.0,677.58,0,3
19143.0,13.896,0,1
75217.0,41.92,1,0
75217.0,297.576,1,3
75217.0,4.344,1,1
75217.0,94.992,1,0
75217.0,74.352,1,0
75217.0,14.04,1,1
10011.0,1018.104,0,3
77095.0,16.68,1,1
89031.0,58.58,1,0
75023.0,167.968,1,0
23434.0,196.62,0,3
77041.0,21.936,1,1
77041.0,6.588,1,1
94110.0,104.28,1,0
94110.0,17.94,1,1
19134.0,64.784,0,4
19134.0,32.382,0,1
19134.0,42.368,0,4
19134.0,399.54,0,3
90008.0,18.97,1,1
94110.0,14.82,1,1
19143.0,99.28,0,4
19143.0,1.188,0,1
19143.0,7.518,0,1
19140.0,10.368,0,1
19140.0,310.88,0,3
19143.0,853.092,0,3
46203.0,33.45,2,1
46203.0,10.4,2,1
43229.0,21.88,2,1
75023.0,13.616,1,1
7002.0,63.96,0,4
7002.0,14.46,0,1
7002.0,104.98,0,4
90008.0,106.96,1,0
90008.0,21.56,1,1
98115.0,515.88,1,3
10035.0,11.808,0,1
10035.0,1931.04,3,2
10035.0,9.96,0,1
92037.0,12.35,1,1
85301.0,9.702,1,1
19120.0,11.61,0,1
94122.0,43.86,1,0
94122.0,148.48,1,0
94122.0,7.42,1,1
94122.0,71.992,1,0
94122.0,19.9,1,1
94122.0,1702.12,3,2
77070.0,14.304,1,1
60610.0,765.625,2,3
94110.0,307.666,1,3
10011.0,7.712,0,1
10011.0,242.9,0,3
10011.0,454.9,0,3
10011.0,35.92,0,4
10011.0,39.76,0,4
10011.0,47.744,0,4
60623.0,159.984,2,3
60623.0,255.968,2,3
60623.0,359.058,2,3
19143.0,434.352,0,3
19143.0,3.552,0,1
19143.0,88.832,0,4
43017.0,1048.35,2,3
22153.0,100.0,0,4
22153.0,7.83,0,1
28314.0,96.256,0,4
28314.0,10.688,0,1
75081.0,338.04,1,3
75081.0,154.24,1,0
28540.0,34.848,0,4
28540.0,22.0,0,1
28540.0,4.368,0,1
94122.0,31.44,1,0
94122.0,17.9,1,1
94122.0,129.45,1,0
92037.0,20.88,1,1
19140.0,20.736,0,1
19140.0,7.168,0,1
19140.0,11.168,0,1
19140.0,442.4,0,3
14609.0,13.36,0,1
28540.0,11.232,0,1
28540.0,10.272,0,1
77095.0,10.368,1,1
77095.0,6.24,1,1
78207.0,206.962,1,0
94601.0,9.46,1,1
94122.0,559.62,1,3
94122.0,109.92,1,0
94122.0,8.56,1,1
76106.0,360.712,1,3
76106.0,1718.4,3,2
77095.0,41.568,1,0
77095.0,46.864,1,0
19143.0,19.536,0,1
92105.0,411.332,1,3
92105.0,28.752,1,0
92105.0,293.199,1,3
23434.0,35.06,0,4
23434.0,4.13,0,1
23434.0,109.8,0,4
23434.0,9.82,0,1
27405.0,7.644,0,1
27405.0,51.465,0,4
75081.0,6.976,1,1
75081.0,12.222,1,1
60623.0,97.984,2,4
60623.0,62.4,2,4
21215.0,20.86,0,1
21215.0,497.61,0,3
21215.0,5.34,0,1
21215.0,3.15,0,1
90004.0,368.91,1,3
90004.0,14.7,1,1
10011.0,59.97,0,4
10011.0,83.36,0,4
2038.0,6.58,0,1
2038.0,122.94,0,4
53209.0,219.84,2,3
53209.0,98.16,2,4
53209.0,33.04,2,1
53209.0,86.97,2,4
53142.0,134.97,2,4
53142.0,699.98,2,3
53142.0,139.95,2,4
10011.0,48.94,0,4
53711.0,2807.84,3,2
53711.0,46.64,2,4
77041.0,60.416,1,0
66062.0,107.94,2,3
10024.0,63.84,0,4
10024.0,347.97,0,3
10024.0,37.008,0,4
95123.0,215.65,1,0
75081.0,11.168,1,1
75081.0,53.952,1,0
98002.0,4.18,1,1
19134.0,5.607,0,1
19134.0,4663.736,3,2
19134.0,79.984,0,4
90049.0,2575.944,3,2
90049.0,45.36,1,0
90049.0,254.24,1,0
74133.0,69.93,1,0
60610.0,16.156,2,1
60610.0,54.816,2,4
22801.0,1441.3,3,2
43055.0,77.6,2,4
43055.0,4.656,2,1
90045.0,170.136,1,0
98105.0,7.38,1,1
98105.0,9.26,1,1
90036.0,9.96,1,1
60623.0,75.6,2,4
60623.0,29.32,2,1
60623.0,92.064,2,4
60623.0,6.976,2,1
60623.0,62.958,2,4
60623.0,5.184,2,1
97756.0,31.32,1,0
97756.0,11.84,1,1
97756.0,22.784,1,1
27604.0,1127.976,0,2
31204.0,38.88,2,4
44105.0,779.796,2,3
74403.0,1439.92,3,2
74403.0,262.11,1,3
28110.0,207.0,0,3
78745.0,1439.982,3,2
78745.0,36.288,1,1
6450.0,21.4,0,1
30076.0,1245.86,3,2
28205.0,17.544,0,1
28205.0,44.128,0,4
28205.0,62.92,0,4
28205.0,78.304,0,4
42104.0,140.81,2,4
78207.0,40.096,1,0
78207.0,40.784,1,0
98115.0,90.57,1,0
20016.0,40.08,0,4
20016.0,37.68,0,4
90004.0,362.352,1,3
90004.0,7.184,1,1
46614.0,34.76,2,1
46614.0,831.2,2,3
46614.0,26.4,2,1
46614.0,106.75,2,4
46614.0,97.82,2,4
46614.0,141.4,2,4
90032.0,14.52,1,1
77041.0,127.92,1,0
77041.0,34.24,1,1
6010.0,137.62,0,4
6010.0,100.49,0,4
10009.0,257.568,0,3
10009.0,119.96,0,4
78207.0,49.632,1,0
80013.0,727.45,1,3
80013.0,24.96,1,1
43055.0,370.782,2,3
89015.0,196.45,1,0
19143.0,31.104,0,1
19143.0,78.256,0,4
98103.0,6.48,1,1
94122.0,99.2,1,0
94122.0,801.568,1,3
94122.0,272.848,1,3
99207.0,70.98,1,0
43229.0,16.224,2,1
11561.0,176.784,0,4
78207.0,470.376,1,3
90049.0,393.568,1,3
90049.0,302.376,1,3
32216.0,68.742,2,4
10011.0,29.34,0,1
10011.0,383.607,0,3
10011.0,563.4,0,3
19143.0,217.056,0,3
76248.0,6.0,1,1
94122.0,31.56,1,0
33012.0,7.104,2,1
33012.0,398.352,2,3
45014.0,121.792,2,4
45014.0,409.59,2,3
92646.0,10.56,1,1
92646.0,3.38,1,1
32127.0,7.824,2,1
97504.0,24.784,1,1
22901.0,34.65,0,4
59801.0,487.984,2,3
55407.0,1793.98,3,2
33178.0,29.808,2,1
33178.0,505.176,2,3
33178.0,174.0585,2,4
29501.0,191.88,0,3
48205.0,14.78,2,1
97477.0,5.184,1,1
97477.0,478.48,1,3
97477.0,28.4,1,1
46203.0,909.12,2,3
32712.0,2.952,2,1
32712.0,27.018,2,1
90008.0,136.92,1,0
11572.0,18.96,0,1
90008.0,99.39,1,0
77041.0,273.896,1,3
77041.0,597.132,1,3
30076.0,149.95,0,4
33437.0,4.608,2,1
33437.0,15.528,2,1
33437.0,11.952,2,1
2038.0,11.65,0,1
48227.0,299.9,2,3
13601.0,895.92,0,3
13601.0,462.564,0,3
19601.0,15.008,0,1
76017.0,863.64,1,3
76017.0,47.616,1,0
92024.0,92.94,1,0
94110.0,199.98,1,0
90045.0,177.48,1,0
80219.0,88.768,1,0
98105.0,6.48,1,1
98105.0,46.51,1,0
98105.0,659.976,1,3
85254.0,271.992,1,3
70506.0,145.74,1,3
70506.0,15.4,1,1
94109.0,244.55,1,0
94109.0,166.16,1,0
94109.0,14.73,1,1
80020.0,19.968,1,1
80020.0,33.488,1,1
80020.0,8.736,1,1
80020.0,662.88,1,3
62301.0,47.36,2,4
62301.0,27.44,2,1
62301.0,3.24,2,1
75007.0,95.968,1,0
75007.0,10.368,1,1
10009.0,23.1,0,1
10009.0,11.54,0,1
10009.0,254.526,0,3
10009.0,12.98,0,1
10009.0,26.432,0,1
10009.0,197.97,0,3
10009.0,18.9,0,1
10009.0,1282.41,0,2
10009.0,4.92,0,1
10009.0,238.0,0,3
10009.0,167.97,0,4
10009.0,17.12,0,1
65807.0,16.2,2,1
65807.0,33.99,2,1
65807.0,296.85,2,3
65807.0,112.8,2,3
65807.0,13.71,2,1
65807.0,24.9,2,1
65807.0,286.29,2,3
65807.0,24.18,2,1
7501.0,281.97,0,3
7501.0,69.5,0,4
7501.0,166.44,0,4
74133.0,291.96,1,3
60623.0,6.408,2,1
60623.0,408.744,2,3
60610.0,5.104,2,1
60610.0,2.896,2,1
60610.0,35.016,2,1
36116.0,275.97,2,3
36116.0,1394.95,3,2
36116.0,545.88,2,3
97301.0,5.248,1,1
85301.0,933.536,1,3
85301.0,42.976,1,0
31907.0,3.76,2,1
73120.0,479.96,1,3
94513.0,320.88,1,3
94513.0,23.88,1,1
94513.0,26.76,1,1
43229.0,1439.976,3,2
65807.0,17.22,2,1
65807.0,1024.38,2,3
65807.0,26.22,2,1
65807.0,17.34,2,1
19134.0,4.956,0,1
97477.0,71.04,1,0
97477.0,5.344,1,1
97477.0,11.304,1,1
77036.0,294.62,1,3
77036.0,8.752,1,1
23320.0,15.0,0,1
23320.0,161.61,0,4
23320.0,144.95,0,4
91104.0,199.95,1,0
91104.0,41.86,1,0
40214.0,95.94,2,4
40214.0,304.45,2,3
79424.0,11.364,1,1
65203.0,29.68,2,1
65203.0,47.53,2,3
60623.0,183.372,2,3
37604.0,4.224,2,1
37604.0,333.056,2,3
37604.0,24.896,2,1
77041.0,159.984,1,0
77041.0,46.344,1,0
36830.0,350.98,2,3
36830.0,13.08,2,1
36830.0,900.08,2,3
92404.0,17.568,1,1
92404.0,14.62,1,1
92404.0,33.36,1,0
92404.0,40.14,1,0
2908.0,1606.23,3,2
2908.0,17.04,0,1
2908.0,49.53,0,4
2908.0,872.32,0,3
93727.0,239.12,1,0
98103.0,141.96,1,0
93534.0,33.024,1,0
93534.0,67.136,1,0
1453.0,14.73,0,1
1453.0,104.9,0,4
1453.0,61.04,0,4
1453.0,10.95,0,1
76106.0,9.392,1,1
76106.0,9.328,1,1
55901.0,8.26,2,1
55901.0,269.97,2,3
59715.0,29.04,2,1
59715.0,14.62,2,1
85345.0,11.952,1,1
85345.0,4.536,1,1
85345.0,9.156,1,1
85345.0,75.36,1,0
92105.0,57.504,1,0
44107.0,38.864,2,1
77095.0,15.552,1,1
8861.0,162.64,0,4
8861.0,597.0,0,3
8861.0,55.48,0,4
19134.0,289.8,0,3
19134.0,2.502,0,1
19134.0,6.48,0,1
19134.0,341.488,0,3
19134.0,11.12,0,1
19134.0,25.344,0,1
47374.0,17.31,2,1
48227.0,199.95,2,3
48227.0,1586.69,3,2
48227.0,84.99,2,4
48227.0,411.8,2,3
90049.0,11.34,1,1
90049.0,80.3,1,0
90049.0,15.968,1,1
90049.0,64.74,1,0
90049.0,19.296,1,1
90049.0,405.64,1,3
90049.0,146.352,1,0
90049.0,251.91,1,0
90049.0,12.39,1,1
91767.0,199.96,1,0
91767.0,710.832,1,3
19134.0,1.941,0,1
91761.0,283.92,1,3
98105.0,7.312,1,1
94513.0,59.97,1,0
94513.0,761.544,1,3
94122.0,58.2,1,0
21215.0,39.9,0,4
21215.0,90.86,0,4
21215.0,94.85,0,4
85023.0,106.232,1,0
85023.0,111.984,1,0
85023.0,7.712,1,1
90008.0,37.44,1,0
77036.0,23.68,1,1
10009.0,122.12,0,4
10009.0,18.45,0,1
10009.0,324.9,0,3
10009.0,146.73,0,4
10009.0,3.96,0,1
91730.0,5.76,1,1
19805.0,26.55,0,1
19805.0,310.443,0,3
56560.0,479.9,2,3
87401.0,12.88,1,1
28403.0,13.12,0,1
39212.0,511.84,2,3
39212.0,91.96,2,4
39212.0,8.34,2,1
97206.0,37.68,1,0
97206.0,279.944,1,3
80219.0,636.408,1,3
80219.0,83.168,1,0
85705.0,259.136,1,3
10009.0,221.92,0,3
10009.0,26.0,0,1
33437.0,15.552,2,1
75150.0,0.876,1,1
92374.0,19.98,1,1
92374.0,398.352,1,3
92374.0,5.04,1,1
92374.0,17.45,1,1
92374.0,323.136,1,3
92374.0,29.7,1,0
92374.0,1295.84,1,2
92374.0,46.84,1,0
92374.0,425.833,1,3
14609.0,209.67,0,3
95207.0,159.88,1,0
98105.0,5.28,1,1
98105.0,895.92,1,3
32174.0,2.808,2,1
94086.0,215.976,1,0
48911.0,241.96,2,3
48911.0,27.72,2,1
19143.0,104.68,0,4
19143.0,62.958,0,4
19143.0,86.376,0,4
19134.0,64.944,0,4
19134.0,20.736,0,1
3820.0,33.28,0,1
3820.0,38.52,0,4
3820.0,139.86,0,4
10011.0,19.65,0,1
19134.0,152.991,0,4
19134.0,10.584,0,1
19134.0,94.92,0,4
75051.0,14.76,1,1
